person,condition,trial,id,found,item_class,x,y,trial_p
4,conj_rot,84,15,15,2,0.493,0.474,6
4,conj_rot,84,10,16,2,0.531,0.416,6
4,conj_rot,84,5,17,2,0.793,0.322,6
4,conj_rot,84,7,18,2,0.813,0.541,6
4,conj_rot,84,12,19,2,0.765,0.623,6
4,conj_rot,84,14,20,2,0.381,0.373,6
4,conj_rot,84,23,21,2,0,0.449,6
4,conj_rot,84,13,22,2,0.252,0.213,6
4,conj_rot,84,8,23,2,0.293,0.125,6
4,conj_rot,84,2,24,2,0.521,0.091,6
4,feat_grid,85,20,1,1,0.02,0.59,1
4,feat_grid,85,16,2,1,0,0.343,1
4,feat_grid,85,12,3,1,0.013,0.227,1
4,feat_grid,85,6,4,2,0.007,0.122,1
4,feat_grid,85,1,5,2,0.001,0.002,1
4,feat_grid,85,2,6,2,0.099,0,1
4,feat_grid,85,7,7,1,0.086,0.14,1
4,feat_grid,85,17,8,2,0.138,0.328,1
4,feat_grid,85,21,9,2,0.235,0.569,1
4,feat_grid,85,13,10,1,0.26,0.285,1
4,feat_grid,85,14,11,2,0.325,0.234,1
4,feat_grid,85,8,12,1,0.312,0.123,1
4,feat_grid,85,3,13,2,0.427,0.045,1
4,feat_grid,85,9,14,1,0.441,0.169,1
4,feat_grid,85,15,15,2,0.444,0.232,1
4,feat_grid,85,10,16,2,0.557,0.118,1
4,feat_grid,85,4,17,2,0.573,0.007,1
4,feat_grid,85,5,18,1,0.66,0.035,1
4,feat_grid,85,11,19,1,0.665,0.096,1
4,feat_grid,85,18,20,1,0.661,0.374,1
4,feat_grid,85,19,21,1,0.678,0.445,1
4,feat_grid,85,22,22,1,0.687,0.584,1
4,feat_grid,85,24,23,2,0.533,0.682,1
4,feat_grid,85,23,24,2,0.451,0.669,1
4,feat_grid,86,20,1,1,0.019,0.663,2
4,feat_grid,86,16,2,1,0,0.55,2
4,feat_grid,86,14,3,1,0.007,0.444,2
4,feat_grid,86,11,4,2,0.005,0.339,2
4,feat_grid,86,4,5,2,0.033,0.092,2
4,feat_grid,86,1,6,2,0.111,0,2
4,feat_grid,86,5,7,2,0.116,0.12,2
4,feat_grid,86,8,8,2,0.149,0.202,2
4,feat_grid,86,12,9,2,0.183,0.345,2
4,feat_grid,86,17,10,1,0.141,0.542,2
4,feat_grid,86,21,11,2,0.239,0.672,2
4,feat_grid,86,22,12,1,0.36,0.684,2
4,feat_grid,86,18,13,2,0.253,0.551,2
4,feat_grid,86,15,14,2,0.267,0.483,2
4,feat_grid,86,13,15,1,0.365,0.317,2
4,feat_grid,86,9,16,1,0.348,0.198,2
4,feat_grid,86,2,17,1,0.235,0.014,2
4,feat_grid,86,6,18,1,0.451,0.109,2
4,feat_grid,86,7,19,2,0.552,0.121,2
4,feat_grid,86,3,20,1,0.564,0.031,2
4,feat_grid,86,10,21,1,0.476,0.223,2
4,feat_grid,86,19,22,2,0.478,0.55,2
4,feat_grid,86,23,23,2,0.61,0.661,2
4,feat_grid,86,24,24,1,0.668,0.674,2
4,feat_grid,87,22,1,2,0.009,0.671,3
4,feat_grid,87,19,2,2,0.088,0.612,3
4,feat_grid,87,15,3,2,0,0.449,3
4,feat_grid,87,16,4,2,0.127,0.462,3
4,feat_grid,87,1,5,1,0.092,0,3
4,feat_grid,87,2,6,1,0.212,0.016,3
4,feat_grid,87,5,7,1,0.185,0.143,3
4,feat_grid,87,9,8,1,0.323,0.271,3
4,feat_grid,87,13,9,1,0.34,0.347,3
4,feat_grid,87,3,10,1,0.347,0.046,3
4,feat_grid,87,4,11,2,0.42,0.014,3
4,feat_grid,87,6,12,1,0.428,0.134,3
4,feat_grid,87,10,13,2,0.461,0.208,3
4,feat_grid,87,11,14,2,0.536,0.231,3
4,feat_grid,87,7,15,1,0.55,0.127,3
4,feat_grid,87,18,16,1,0.67,0.461,3
4,feat_grid,87,12,17,1,0.675,0.259,3
4,feat_grid,87,8,18,2,0.665,0.134,3
4,feat_grid,87,14,19,1,0.507,0.369,3
4,feat_grid,87,17,20,2,0.412,0.44,3
4,feat_grid,87,20,21,2,0.345,0.59,3
4,feat_grid,87,23,22,1,0.437,0.732,3
4,feat_grid,87,24,23,2,0.568,0.682,3
4,feat_grid,87,21,24,2,0.677,0.583,3
4,feat_grid,88,21,1,2,0.007,0.709,4
4,feat_grid,88,15,2,2,0.018,0.593,4
4,feat_grid,88,11,3,1,0,0.489,4
4,feat_grid,88,22,4,1,0.113,0.675,4
4,feat_grid,88,16,5,1,0.137,0.566,4
4,feat_grid,88,17,6,1,0.208,0.568,4
4,feat_grid,88,7,7,2,0.219,0.251,4
4,feat_grid,88,3,8,2,0.149,0.143,4
4,feat_grid,88,2,9,1,0.004,0.113,4
4,feat_grid,88,1,10,1,0.101,0,4
4,feat_grid,88,8,11,1,0.409,0.24,4
4,feat_grid,88,4,12,1,0.461,0.139,4
4,feat_grid,88,5,13,1,0.561,0.136,4
4,feat_grid,88,6,14,2,0.655,0.138,4
4,feat_grid,88,9,15,2,0.578,0.276,4
4,feat_grid,88,10,16,2,0.693,0.244,4
4,feat_grid,88,14,17,1,0.561,0.466,4
4,feat_grid,88,13,18,1,0.43,0.451,4
4,feat_grid,88,12,19,2,0.346,0.471,4
4,feat_grid,88,18,20,2,0.341,0.571,4
4,feat_grid,88,23,21,2,0.356,0.666,4
4,feat_grid,88,20,22,2,0.677,0.58,4
4,feat_grid,88,19,23,2,0.549,0.596,4
4,feat_grid,88,24,24,1,0.687,0.708,4
4,feat_grid,89,20,1,1,0.082,0.682,5
4,feat_grid,89,15,2,1,0,0.541,5
4,feat_grid,89,11,3,1,0.03,0.454,5
4,feat_grid,89,9,4,1,0.023,0.363,5
4,feat_grid,89,1,5,2,0.139,0.017,5
4,feat_grid,89,4,6,2,0.111,0.118,5
4,feat_grid,89,12,7,2,0.232,0.422,5
4,feat_grid,89,21,8,2,0.226,0.668,5
4,feat_grid,89,16,9,1,0.321,0.552,5
4,feat_grid,89,13,10,2,0.33,0.467,5
4,feat_grid,89,17,11,1,0.432,0.56,5
4,feat_grid,89,14,12,1,0.469,0.449,5
4,feat_grid,89,6,13,1,0.321,0.235,5
4,feat_grid,89,2,14,1,0.444,0,5
4,feat_grid,89,3,15,2,0.672,0.009,5
4,feat_grid,89,5,16,1,0.578,0.113,5
4,feat_grid,89,7,17,1,0.559,0.243,5
4,feat_grid,89,8,18,2,0.687,0.223,5
4,feat_grid,89,10,19,2,0.553,0.367,5
4,feat_grid,89,18,20,2,0.551,0.534,5
4,feat_grid,89,22,21,2,0.445,0.697,5
4,feat_grid,89,23,22,2,0.582,0.667,5
4,feat_grid,89,24,23,1,0.678,0.65,5
4,feat_grid,89,19,24,2,0.714,0.57,5
4,feat_grid,90,22,1,2,0.229,0.655,6
4,feat_grid,90,17,2,2,0.229,0.455,6
4,feat_grid,90,16,3,2,0.035,0.437,6
4,feat_grid,90,12,4,1,0.125,0.335,6
4,feat_grid,90,13,5,2,0.246,0.335,6
4,feat_grid,90,14,6,1,0.369,0.348,6
4,feat_grid,90,19,7,1,0.479,0.414,6
4,feat_grid,90,18,8,2,0.37,0.496,6
4,feat_grid,90,23,9,1,0.449,0.713,6
4,feat_grid,90,24,10,1,0.564,0.682,6
4,feat_grid,90,21,11,2,0.572,0.555,6
4,feat_grid,90,20,12,1,0.589,0.448,6
4,feat_grid,90,15,13,1,0.711,0.382,6
4,feat_grid,90,11,14,2,0.644,0.229,6
4,feat_grid,90,10,15,1,0.572,0.225,6
4,feat_grid,90,8,16,1,0.48,0.116,6
4,feat_grid,90,4,17,2,0.479,0.017,6
4,feat_grid,90,9,18,2,0.694,0.136,6
4,feat_grid,90,5,19,2,0.71,0.007,6
4,feat_grid,90,7,20,1,0.233,0.106,6
4,feat_grid,90,2,21,1,0.117,0.009,6
4,feat_grid,90,6,22,1,0.026,0.073,6
4,feat_grid,90,1,23,2,0,0,6
4,feat_grid,90,3,24,2,0.271,0.004,6
4,feat_rot,91,24,1,2,0,0.558,1
4,feat_rot,91,19,2,2,0,0.382,1
4,feat_rot,91,17,3,1,0.171,0.398,1
4,feat_rot,91,20,4,2,0.186,0.561,1
4,feat_rot,91,21,5,1,0.248,0.614,1
4,feat_rot,91,22,6,2,0.416,0.824,1
4,feat_rot,91,23,7,1,0.48,0.847,1
4,feat_rot,91,18,8,1,0.417,0.639,1
4,feat_rot,91,14,9,2,0.326,0.413,1
4,feat_rot,91,10,10,2,0.323,0.234,1
4,feat_rot,91,9,11,2,0.255,0.123,1
4,feat_rot,91,4,12,1,0.35,0.068,1
4,feat_rot,91,1,13,1,0.421,0,1
4,feat_rot,91,5,14,1,0.4,0.138,1
4,feat_rot,91,6,15,1,0.511,0.214,1
4,feat_rot,91,2,16,1,0.645,0.185,1
4,feat_rot,91,11,17,2,0.491,0.371,1
4,feat_rot,91,12,18,2,0.558,0.455,1
4,feat_rot,91,15,19,2,0.491,0.55,1
4,feat_rot,91,16,20,1,0.658,0.685,1
4,feat_rot,91,13,21,1,0.637,0.558,1
4,feat_rot,91,8,22,2,0.705,0.469,1
4,feat_rot,91,7,23,1,0.673,0.348,1
4,feat_rot,91,3,24,2,0.8,0.372,1
4,feat_rot,92,24,1,1,0.358,0.769,2
4,feat_rot,92,22,2,2,0.531,0.776,2
4,feat_rot,92,21,3,2,0.283,0.555,2
4,feat_rot,92,23,4,1,0,0.393,2
4,feat_rot,92,20,5,1,0.058,0.308,2
4,feat_rot,92,18,6,1,0.216,0.283,2
4,feat_rot,92,14,7,1,0.268,0.24,2
4,feat_rot,92,13,8,2,0.208,0.157,2
4,feat_rot,92,8,9,2,0.296,0.073,2
4,feat_rot,92,9,10,1,0.442,0.233,2
4,feat_rot,92,19,11,1,0.39,0.486,2
4,feat_rot,92,15,12,2,0.511,0.491,2
4,feat_rot,92,16,13,2,0.6,0.548,2
4,feat_rot,92,17,14,2,0.666,0.641,2
4,feat_rot,92,12,15,1,0.709,0.486,2
4,feat_rot,92,6,16,2,0.77,0.406,2
4,feat_rot,92,7,17,2,0.84,0.499,2
4,feat_rot,92,3,18,1,0.855,0.261,2
4,feat_rot,92,2,19,1,0.747,0.254,2
4,feat_rot,92,11,20,1,0.567,0.392,2
4,feat_rot,92,5,21,2,0.6,0.242,2
4,feat_rot,92,10,22,1,0.569,0.293,2
4,feat_rot,92,4,23,2,0.473,0.078,2
4,feat_rot,92,1,24,2,0.548,0,2
4,feat_rot,93,23,1,1,0.345,0.835,3
4,feat_rot,93,22,2,2,0.272,0.74,3
4,feat_rot,93,21,3,1,0.168,0.69,3
4,feat_rot,93,20,4,1,0.12,0.58,3
4,feat_rot,93,24,5,2,0,0.58,3
4,feat_rot,93,19,6,2,0.037,0.467,3
4,feat_rot,93,15,7,2,0.049,0.324,3
4,feat_rot,93,16,8,2,0.093,0.439,3
4,feat_rot,93,17,9,1,0.181,0.502,3
4,feat_rot,93,13,10,2,0.245,0.413,3
4,feat_rot,93,9,11,1,0.256,0.273,3
4,feat_rot,93,12,12,1,0.098,0.266,3
4,feat_rot,93,6,13,2,0.325,0.166,3
4,feat_rot,93,1,14,1,0.312,0,3
4,feat_rot,93,2,15,1,0.508,0.161,3
4,feat_rot,93,3,16,2,0.563,0.28,3
4,feat_rot,93,10,17,2,0.469,0.492,3
4,feat_rot,93,14,18,1,0.419,0.563,3
4,feat_rot,93,18,19,1,0.516,0.796,3
4,feat_rot,93,11,20,1,0.661,0.677,3
4,feat_rot,93,8,21,2,0.722,0.581,3
4,feat_rot,93,5,22,1,0.803,0.491,3
4,feat_rot,93,7,23,2,0.592,0.409,3
4,feat_rot,93,4,24,2,0.677,0.326,3
4,feat_rot,94,24,1,1,0.361,0.955,4
4,feat_rot,94,23,2,2,0.304,0.893,4
4,feat_rot,94,22,3,2,0.242,0.795,4
4,feat_rot,94,19,4,1,0.311,0.686,4
4,feat_rot,94,18,5,1,0.265,0.649,4
4,feat_rot,94,17,6,1,0.158,0.552,4
4,feat_rot,94,21,7,1,0.065,0.631,4
4,feat_rot,94,20,8,1,0,0.532,4
4,feat_rot,94,16,9,1,0.001,0.373,4
4,feat_rot,94,13,10,1,0.211,0.481,4
4,feat_rot,94,10,11,2,0.218,0.32,4
4,feat_rot,94,3,12,1,0.326,0.086,4
4,feat_rot,94,4,13,1,0.39,0.144,4
4,feat_rot,94,1,14,1,0.4,0,4
4,feat_rot,94,2,15,2,0.621,0.244,4
4,feat_rot,94,5,16,2,0.654,0.428,4
4,feat_rot,94,8,17,2,0.649,0.567,4
4,feat_rot,94,9,18,2,0.689,0.608,4
4,feat_rot,94,7,19,2,0.792,0.58,4
4,feat_rot,94,6,20,2,0.7,0.468,4
4,feat_rot,94,11,21,2,0.541,0.598,4
4,feat_rot,94,12,22,1,0.599,0.707,4
4,feat_rot,94,15,23,2,0.538,0.781,4
4,feat_rot,94,14,24,2,0.48,0.72,4
4,feat_rot,95,24,1,1,0.398,0.859,5
4,feat_rot,95,21,2,2,0.407,0.725,5
4,feat_rot,95,23,3,2,0.23,0.692,5
4,feat_rot,95,20,4,1,0.236,0.551,5
4,feat_rot,95,19,5,1,0.159,0.49,5
4,feat_rot,95,22,6,2,0,0.466,5
4,feat_rot,95,11,7,2,0.161,0.195,5
4,feat_rot,95,12,8,1,0.261,0.248,5
4,feat_rot,95,8,9,1,0.229,0.08,5
4,feat_rot,95,4,10,1,0.308,0,5
4,feat_rot,95,1,11,2,0.543,0.073,5
4,feat_rot,95,5,12,2,0.502,0.171,5
4,feat_rot,95,14,13,1,0.403,0.352,5
4,feat_rot,95,13,14,2,0.301,0.337,5
4,feat_rot,95,17,15,2,0.315,0.451,5
4,feat_rot,95,15,16,2,0.44,0.488,5
4,feat_rot,95,18,17,1,0.555,0.702,5
4,feat_rot,95,16,18,2,0.642,0.63,5
4,feat_rot,95,9,19,1,0.611,0.503,5
4,feat_rot,95,6,20,2,0.617,0.317,5
4,feat_rot,95,2,21,1,0.798,0.331,5
4,feat_rot,95,7,22,1,0.815,0.445,5
4,feat_rot,95,3,23,2,0.876,0.382,5
4,feat_rot,95,10,24,1,0.73,0.551,5
4,feat_rot,96,24,1,2,0.444,0.861,6
4,feat_rot,96,19,2,1,0.442,0.695,6
4,feat_rot,96,18,3,1,0.317,0.611,6
4,feat_rot,96,17,4,1,0.264,0.523,6
4,feat_rot,96,16,5,1,0.174,0.486,6
4,feat_rot,96,23,6,1,0.158,0.613,6
4,feat_rot,96,22,7,1,0.081,0.563,6
4,feat_rot,96,21,8,2,0,0.453,6
4,feat_rot,96,15,9,2,0.077,0.382,6
4,feat_rot,96,13,10,2,0.413,0.538,6
4,feat_rot,96,14,11,1,0.61,0.72,6
4,feat_rot,96,20,12,1,0.596,0.857,6
4,feat_rot,96,11,13,2,0.659,0.594,6
4,feat_rot,96,12,14,1,0.734,0.701,6
4,feat_rot,96,10,15,2,0.747,0.511,6
4,feat_rot,96,9,16,1,0.695,0.444,6
4,feat_rot,96,6,17,1,0.739,0.364,6
4,feat_rot,96,7,18,1,0.908,0.53,6
4,feat_rot,96,8,19,2,0.567,0.39,6
4,feat_rot,96,5,20,2,0.481,0.149,6
4,feat_rot,96,1,21,2,0.481,0,6
4,feat_rot,96,2,22,2,0.659,0.134,6
4,feat_rot,96,3,23,2,0.745,0.237,6
4,feat_rot,96,4,24,2,0.821,0.299,6
5,conj_grid,97,23,1,2,0.145,0.669,1
5,conj_grid,97,24,2,1,0.277,0.671,1
5,conj_grid,97,18,3,1,0.38,0.49,1
5,conj_grid,97,19,4,1,0.6,0.465,1
5,conj_grid,97,20,5,1,0.703,0.448,1
5,conj_grid,97,15,6,2,0.725,0.332,1
5,conj_grid,97,14,7,1,0.575,0.362,1
5,conj_grid,97,10,8,2,0.124,0.208,1
5,conj_grid,97,13,9,2,0.145,0.317,1
5,conj_grid,97,17,10,2,0.15,0.495,1
5,conj_grid,97,5,11,2,0.054,0.144,1
5,conj_grid,97,6,12,2,0.152,0.111,1
5,conj_grid,97,2,13,2,0.13,0,1
5,conj_grid,97,4,14,2,0.392,0.027,1
5,conj_grid,97,11,15,2,0.39,0.223,1
5,conj_grid,97,7,16,1,0.362,0.117,1
5,conj_grid,97,8,17,1,0.714,0.106,1
5,conj_grid,97,3,18,1,0.273,0.01,1
5,conj_grid,97,1,19,1,0.039,0.017,1
5,conj_grid,97,9,20,1,0,0.245,1
5,conj_grid,97,16,21,1,0.023,0.46,1
5,conj_grid,97,12,22,1,0.077,0.324,1
5,conj_grid,97,21,23,2,0.483,0.596,1
5,conj_grid,97,22,24,2,0.599,0.542,1
5,conj_grid,98,19,1,2,0.003,0.692,2
5,conj_grid,98,22,2,1,0.339,0.679,2
5,conj_grid,98,21,3,1,0.228,0.694,2
5,conj_grid,98,20,4,1,0.127,0.67,2
5,conj_grid,98,23,5,2,0.442,0.683,2
5,conj_grid,98,18,6,2,0.424,0.58,2
5,conj_grid,98,24,7,1,0.654,0.686,2
5,conj_grid,98,17,8,2,0.589,0.477,2
5,conj_grid,98,16,9,2,0.463,0.452,2
5,conj_grid,98,13,10,2,0.545,0.391,2
5,conj_grid,98,12,11,2,0.223,0.34,2
5,conj_grid,98,4,12,2,0.102,0.117,2
5,conj_grid,98,9,13,2,0.36,0.225,2
5,conj_grid,98,8,14,1,0.105,0.216,2
5,conj_grid,98,11,15,1,0.042,0.337,2
5,conj_grid,98,7,16,1,0,0.258,2
5,conj_grid,98,3,17,1,0.006,0.151,2
5,conj_grid,98,1,18,1,0.222,0.039,2
5,conj_grid,98,14,19,1,0.101,0.462,2
5,conj_grid,98,5,20,2,0.241,0.137,2
5,conj_grid,98,6,21,2,0.476,0.131,2
5,conj_grid,98,2,22,1,0.558,0,2
5,conj_grid,98,10,23,1,0.695,0.212,2
5,conj_grid,98,15,24,2,0.367,0.457,2
5,conj_grid,99,21,1,1,0.482,0.585,3
5,conj_grid,99,22,2,2,0.699,0.552,3
5,conj_grid,99,17,3,2,0.693,0.488,3
5,conj_grid,99,20,4,1,0.371,0.583,3
5,conj_grid,99,23,5,2,0.253,0.647,3
5,conj_grid,99,24,6,2,0.576,0.695,3
5,conj_grid,99,19,7,2,0.225,0.556,3
5,conj_grid,99,18,8,2,0.148,0.592,3
5,conj_grid,99,10,9,1,0.139,0.345,3
5,conj_grid,99,15,10,1,0.005,0.477,3
5,conj_grid,99,16,11,1,0.546,0.479,3
5,conj_grid,99,14,12,1,0.656,0.369,3
5,conj_grid,99,13,13,1,0.552,0.359,3
5,conj_grid,99,12,14,1,0.45,0.379,3
5,conj_grid,99,11,15,2,0.344,0.379,3
5,conj_grid,99,7,16,2,0.534,0.137,3
5,conj_grid,99,6,17,2,0.443,0.133,3
5,conj_grid,99,5,18,2,0.343,0.095,3
5,conj_grid,99,3,19,1,0.328,0.039,3
5,conj_grid,99,4,20,1,0.247,0.118,3
5,conj_grid,99,2,21,2,0.248,0.011,3
5,conj_grid,99,9,22,1,0.58,0.205,3
5,conj_grid,99,8,23,2,0,0.244,3
5,conj_grid,99,1,24,1,0.134,0,3
5,conj_grid,100,23,1,1,0.391,0.69,4
5,conj_grid,100,22,2,1,0.588,0.563,4
5,conj_grid,100,20,3,1,0.275,0.562,4
5,conj_grid,100,18,4,2,0.355,0.446,4
5,conj_grid,100,21,5,2,0.482,0.558,4
5,conj_grid,100,24,6,2,0.578,0.683,4
5,conj_grid,100,17,7,1,0.136,0.444,4
5,conj_grid,100,11,8,1,0,0.356,4
5,conj_grid,100,6,9,1,0.059,0.224,4
5,conj_grid,100,7,10,1,0.157,0.232,4
5,conj_grid,100,14,11,1,0.379,0.35,4
5,conj_grid,100,12,12,2,0.135,0.363,4
5,conj_grid,100,13,13,2,0.28,0.326,4
5,conj_grid,100,19,14,2,0.5,0.431,4
5,conj_grid,100,9,15,1,0.595,0.2,4
5,conj_grid,100,10,16,1,0.689,0.2,4
5,conj_grid,100,4,17,1,0.589,0.118,4
5,conj_grid,100,5,18,2,0.707,0.136,4
5,conj_grid,100,3,19,2,0.483,0.102,4
5,conj_grid,100,8,20,2,0.393,0.185,4
5,conj_grid,100,2,21,2,0.394,0,4
5,conj_grid,100,1,22,1,0.059,0.002,4
5,conj_grid,100,16,23,2,0.602,0.335,4
5,conj_grid,100,15,24,2,0.475,0.357,4
5,conj_grid,101,23,1,1,0.347,0.667,5
5,conj_grid,101,22,2,1,0.076,0.638,5
5,conj_grid,101,21,3,2,0.321,0.482,5
5,conj_grid,101,17,4,2,0.342,0.418,5
5,conj_grid,101,18,5,1,0.444,0.446,5
5,conj_grid,101,19,6,1,0.555,0.422,5
5,conj_grid,101,16,7,1,0.215,0.421,5
5,conj_grid,101,14,8,1,0,0.436,5
5,conj_grid,101,10,9,1,0.314,0.312,5
5,conj_grid,101,11,10,2,0.482,0.336,5
5,conj_grid,101,20,11,2,0.667,0.423,5
5,conj_grid,101,9,12,2,0.217,0.318,5
5,conj_grid,101,15,13,2,0.096,0.415,5
5,conj_grid,101,2,14,1,0,0.109,5
5,conj_grid,101,3,15,2,0.08,0.098,5
5,conj_grid,101,6,16,1,0.437,0.115,5
5,conj_grid,101,5,17,2,0.342,0.085,5
5,conj_grid,101,13,18,2,0.676,0.324,5
5,conj_grid,101,4,19,2,0.204,0.085,5
5,conj_grid,101,1,20,2,0.299,0,5
5,conj_grid,101,24,21,1,0.654,0.652,5
5,conj_grid,101,12,22,1,0.593,0.286,5
5,conj_grid,101,7,23,2,0.431,0.246,5
5,conj_grid,101,8,24,1,0.64,0.205,5
5,conj_grid,102,21,1,1,0.138,0.694,6
5,conj_grid,102,22,2,1,0.246,0.661,6
5,conj_grid,102,19,3,2,0.362,0.595,6
5,conj_grid,102,23,4,2,0.465,0.665,6
5,conj_grid,102,24,5,2,0.686,0.69,6
5,conj_grid,102,18,6,2,0.023,0.569,6
5,conj_grid,102,17,7,2,0.243,0.461,6
5,conj_grid,102,16,8,2,0.011,0.476,6
5,conj_grid,102,12,9,2,0.186,0.388,6
5,conj_grid,102,13,10,1,0.317,0.374,6
5,conj_grid,102,20,11,1,0.542,0.588,6
5,conj_grid,102,14,12,1,0.561,0.352,6
5,conj_grid,102,15,13,1,0.685,0.333,6
5,conj_grid,102,8,14,2,0.583,0.141,6
5,conj_grid,102,7,15,1,0.503,0.11,6
5,conj_grid,102,9,16,2,0.014,0.275,6
5,conj_grid,102,11,17,1,0.024,0.349,6
5,conj_grid,102,3,18,2,0.262,0,6
5,conj_grid,102,4,19,2,0.453,0.057,6
5,conj_grid,102,5,20,2,0.566,0.021,6
5,conj_grid,102,2,21,1,0.118,0.026,6
5,conj_grid,102,1,22,1,0,0.026,6
5,conj_grid,102,6,23,1,0.154,0.098,6
5,conj_grid,102,10,24,1,0.709,0.228,6
5,conj_rot,103,21,1,1,0.364,0.644,1
5,conj_rot,103,22,2,2,0.489,0.732,1
5,conj_rot,103,18,3,2,0.52,0.584,1
5,conj_rot,103,11,4,1,0.723,0.471,1
5,conj_rot,103,10,5,2,0.64,0.412,1
5,conj_rot,103,15,6,2,0.576,0.476,1
5,conj_rot,103,17,7,2,0.399,0.464,1
5,conj_rot,103,14,8,2,0.475,0.381,1
5,conj_rot,103,19,9,2,0.151,0.393,1
5,conj_rot,103,23,10,1,0,0.39,1
5,conj_rot,103,24,11,1,0.246,0.596,1
5,conj_rot,103,20,12,1,0.329,0.529,1
5,conj_rot,103,4,13,2,0.859,0.31,1
5,conj_rot,103,7,14,2,0.802,0.395,1
5,conj_rot,103,3,15,2,0.793,0.251,1
5,conj_rot,103,2,16,1,0.745,0.147,1
5,conj_rot,103,5,17,1,0.565,0.136,1
5,conj_rot,103,6,18,1,0.629,0.22,1
5,conj_rot,103,1,19,1,0.577,0,1
5,conj_rot,103,9,20,1,0.4,0.161,1
5,conj_rot,103,8,21,1,0.346,0.096,1
5,conj_rot,103,12,22,2,0.226,0.174,1
5,conj_rot,103,13,23,2,0.405,0.27,1
5,conj_rot,103,16,24,1,0.155,0.254,1
5,conj_rot,104,24,1,1,0.395,0.759,2
5,conj_rot,104,20,2,1,0.452,0.646,2
5,conj_rot,104,18,3,2,0.605,0.68,2
5,conj_rot,104,14,4,2,0.714,0.582,2
5,conj_rot,104,13,5,2,0.602,0.505,2
5,conj_rot,104,17,6,1,0.434,0.481,2
5,conj_rot,104,16,7,1,0.355,0.437,2
5,conj_rot,104,19,8,2,0.308,0.503,2
5,conj_rot,104,23,9,2,0.286,0.669,2
5,conj_rot,104,22,10,1,0.032,0.443,2
5,conj_rot,104,21,11,2,0,0.369,2
5,conj_rot,104,15,12,1,0.118,0.173,2
5,conj_rot,104,10,13,1,0.298,0.201,2
5,conj_rot,104,5,14,1,0.28,0,2
5,conj_rot,104,11,15,1,0.363,0.268,2
5,conj_rot,104,9,16,2,0.227,0.123,2
5,conj_rot,104,12,17,2,0.471,0.347,2
5,conj_rot,104,6,18,1,0.391,0.089,2
5,conj_rot,104,3,19,1,0.552,0.106,2
5,conj_rot,104,1,20,1,0.589,0.059,2
5,conj_rot,104,2,21,2,0.694,0.099,2
5,conj_rot,104,4,22,2,0.7,0.293,2
5,conj_rot,104,7,23,2,0.6,0.323,2
5,conj_rot,104,8,24,2,0.684,0.409,2
5,conj_rot,105,17,1,1,0.484,0.798,3
5,conj_rot,105,22,2,1,0.084,0.723,3
5,conj_rot,105,23,3,2,0.176,0.789,3
5,conj_rot,105,24,4,2,0.229,0.871,3
5,conj_rot,105,16,5,1,0.367,0.663,3
5,conj_rot,105,20,6,2,0.248,0.737,3
5,conj_rot,105,13,7,2,0.561,0.704,3
5,conj_rot,105,12,8,2,0.478,0.655,3
5,conj_rot,105,6,9,1,0.723,0.538,3
5,conj_rot,105,11,10,1,0.401,0.575,3
5,conj_rot,105,21,11,1,0.012,0.625,3
5,conj_rot,105,18,12,2,0,0.481,3
5,conj_rot,105,19,13,2,0.091,0.567,3
5,conj_rot,105,15,14,2,0.223,0.581,3
5,conj_rot,105,8,15,2,0.387,0.406,3
5,conj_rot,105,4,16,1,0.479,0.306,3
5,conj_rot,105,3,17,1,0.549,0.223,3
5,conj_rot,105,5,18,1,0.582,0.383,3
5,conj_rot,105,7,19,1,0.196,0.153,3
5,conj_rot,105,1,20,1,0.322,0,3
5,conj_rot,105,2,21,2,0.403,0.093,3
5,conj_rot,105,14,22,1,0.028,0.328,3
5,conj_rot,105,9,23,2,0.546,0.567,3
5,conj_rot,105,10,24,2,0.323,0.508,3
5,conj_rot,106,18,1,1,0.463,0.725,4
5,conj_rot,106,23,2,1,0.346,0.72,4
5,conj_rot,106,16,3,2,0.653,0.766,4
5,conj_rot,106,24,4,2,0.479,0.877,4
5,conj_rot,106,14,5,1,0.605,0.553,4
5,conj_rot,106,10,6,1,0.678,0.469,4
5,conj_rot,106,22,7,1,0.232,0.656,4
5,conj_rot,106,21,8,1,0.059,0.496,4
5,conj_rot,106,20,9,2,0,0.389,4
5,conj_rot,106,15,10,2,0.442,0.54,4
5,conj_rot,106,19,11,2,0.538,0.799,4
5,conj_rot,106,13,12,2,0.449,0.416,4
5,conj_rot,106,9,13,1,0.565,0.33,4
5,conj_rot,106,6,14,1,0.797,0.401,4
5,conj_rot,106,12,15,2,0.373,0.319,4
5,conj_rot,106,5,16,2,0.706,0.335,4
5,conj_rot,106,4,17,1,0.613,0.237,4
5,conj_rot,106,8,18,1,0.402,0.188,4
5,conj_rot,106,1,19,2,0.557,0,4
5,conj_rot,106,3,20,2,0.487,0.107,4
5,conj_rot,106,17,21,1,0.086,0.321,4
5,conj_rot,106,11,22,2,0.24,0.199,4
5,conj_rot,106,2,23,1,0.706,0.169,4
5,conj_rot,106,7,24,2,0.304,0.088,4
5,conj_rot,107,24,1,1,0.486,0.947,5
5,conj_rot,107,23,2,2,0.4,0.856,5
5,conj_rot,107,22,3,2,0.301,0.79,5
